gid,week,year,player_name,position,team_name,home_or_away,opponent_name,points,salary,dfs_site
2994,17,2019,"Coleman, Tevin",RB,sfo,a,sea,2.8,0.0,dk
2819,17,2019,"Powell, Bilal",RB,nyj,a,buf,2.7,3800.0,dk
5688,17,2019,"Samuels, Jaylen",RB,pit,a,bal,2.6,4300.0,dk
5470,17,2019,"Ervin, Tyler",RB,gnb,a,det,2.5,4000.0,dk
5744,17,2019,"Thompson, Darwin",RB,kan,h,lac,2.3,3600.0,dk
5370,17,2019,"Allen, Javorius",RB,nyg,h,phi,2.3,3000.0,dk
2915,17,2019,"Thompson, Chris",RB,was,a,dal,2.1,3900.0,dk
5608,17,2019,"Hill, Brian",RB,atl,a,tam,2.1,3500.0,dk
5676,17,2019,"Ortiz, Ricky",RB,nor,a,car,1.8,0.0,dk
5800,17,2019,"Blasingame, Khari",RB,ten,a,hou,1.7,3000.0,dk
5567,17,2019,"Breida, Matt",RB,sfo,a,sea,1.6,0.0,dk
5538,17,2019,"Perine, Samaje",RB,mia,a,nwe,1.6,0.0,dk
2974,17,2019,"Perry, Senorise",RB,buf,h,nyj,1.4,3700.0,dk
5620,17,2019,"Freeman, Royce",RB,den,h,oak,1.4,4300.0,dk
5586,17,2019,"McKissic, J.D.",RB,det,h,gnb,1.4,3000.0,dk
2933,17,2019,"Hyde, Carlos",RB,hou,h,ten,1.3,5000.0,dk
5682,17,2019,"Jackson, Justin",RB,lac,a,kan,1.1,3000.0,dk
5782,17,2019,"Williams, Dexter",RB,gnb,a,det,0.9,3700.0,dk
5722,17,2019,"Ollison, Qadree",RB,atl,a,tam,0.9,3200.0,dk
5815,17,2019,"Nall, Ryan",RB,chi,a,min,0.8,3100.0,dk
2816,17,2019,"Lewis, Dion",RB,ten,a,hou,0.7,4800.0,dk
5473,17,2019,"Smallwood, Wendell",RB,was,a,dal,0.5,3000.0,dk
5763,17,2019,"Howell, Buddy",RB,hou,h,ten,0.5,3500.0,dk
5581,17,2019,"Ham, C.J.",RB,min,h,chi,0.4,3300.0,dk
2889,17,2019,"Bernard, Giovani",RB,cin,h,cle,0.4,4300.0,dk
5697,17,2019,"Ogunbowale, Dare",RB,tam,h,atl,0.4,3200.0,dk
5483,17,2019,"Washington, Dwayne",RB,nor,a,car,0.2,3800.0,dk
5320,17,2019,"Davis, Mike",RB,car,h,nor,0.2,3500.0,dk
5794,17,2019,"Whyte, Kerrith",RB,pit,a,bal,0.1,3300.0,dk
5669,17,2019,"Turner, De'Lance",RB,mia,a,nwe,0.0,3300.0,dk
5447,17,2019,"Howard, Jordan",RB,phi,a,nyg,0.0,5000.0,dk
5415,17,2019,"Burton, Michael",RB,was,a,dal,0.0,3000.0,dk
5484,17,2019,"Ferguson, Josh",RB,was,a,dal,0.0,3000.0,dk
5510,17,2019,"Pope, Troymaine",RB,lac,a,kan,0.0,3000.0,dk
5762,17,2019,"Gillaspia, Cullen",RB,hou,h,ten,0.0,3000.0,dk
5737,17,2019,"Cox, Chandler",RB,mia,a,nwe,0.0,3000.0,dk
5588,17,2019,"Penny, Elijhaa",RB,nyg,h,phi,0.0,3000.0,dk
2887,17,2019,"Barner, Kenjon",RB,atl,a,tam,0.0,3000.0,dk
5573,17,2019,"Edmunds, Trey",RB,pit,a,bal,0.0,3000.0,dk
2822,17,2019,"Sherman, Anthony",RB,kan,h,lac,0.0,3000.0,dk
2874,17,2019,"Bolden, Brandon",RB,nwe,h,mia,0.0,3100.0,dk
5746,17,2019,"Johnson, D'Ernest",RB,cle,a,cin,0.0,3000.0,dk
5504,17,2019,"Watt, Derek",RB,lac,a,kan,0.0,3000.0,dk
5644,17,2019,"Armah, Alex",RB,car,h,nor,0.0,3000.0,dk
3191,17,2019,"Smith, Rod",RB,oak,a,den,0.0,3000.0,dk
2805,17,2019,"DiMarco, Patrick",RB,buf,h,nyj,0.0,3000.0,dk
5392,17,2019,"Montgomery, Ty",RB,nyj,a,buf,0.0,3900.0,dk
5451,17,2019,"Williams, Jonathan",RB,ind,a,jac,0.0,3000.0,dk
5743,17,2019,"Ricard, Patrick",RB,bal,h,pit,0.0,3000.0,dk
5764,17,2019,"Ingold, Alec",RB,oak,a,den,0.0,3000.0,dk
2913,17,2019,"Olawale, Jamize",RB,dal,h,was,0.0,3000.0,dk
5492,17,2019,"Smith, Keith",RB,atl,a,tam,-0.1,3000.0,dk
5619,17,2019,"Edmonds, Chase",RB,ari,a,lar,-0.1,3400.0,dk
5634,17,2019,"Gallup, Michael",WR,dal,h,was,32.8,5400.0,dk
5726,17,2019,"Samuel, Deebo",WR,sfo,a,sea,27.5,0.0,dk
5379,17,2019,"Perriman, Breshad",WR,tam,h,atl,27.4,6700.0,dk
5728,17,2019,"Brown, A.J.",WR,ten,a,hou,25.4,7000.0,dk
5761,17,2019,"Renfrow, Hunter",WR,oak,a,den,25.2,4500.0,dk
5380,17,2019,"Parker, DeVante",WR,mia,a,nwe,24.7,7100.0,dk
5198,17,2019,"Allen, Keenan",WR,lac,a,kan,23.2,6100.0,dk
5552,17,2019,"Kupp, Cooper",WR,lar,h,ari,22.9,6800.0,dk
5263,17,2019,"Adams, Davante",WR,gnb,a,det,22.3,8000.0,dk
5603,17,2019,"Westbrook, Dede",WR,jac,h,ind,22.2,4200.0,dk
5217,17,2019,"Woods, Robert",WR,lar,h,ari,20.6,7000.0,dk
5410,17,2019,"Crowder, Jamison",WR,nyj,a,buf,20.6,5100.0,dk
5725,17,2019,"Metcalf, D.K.",WR,sea,h,sfo,20.1,0.0,dk
5777,17,2019,"Williams, Duke",WR,buf,h,nyj,19.8,3000.0,dk
5531,17,2019,"Byrd, Damiere",WR,ari,a,lar,19.4,3300.0,dk
5753,17,2019,"Sims Jr., Steven",WR,was,a,dal,18.5,4700.0,dk
3995,17,2019,"Tate, Golden",WR,nyg,h,phi,17.8,5100.0,dk
5386,17,2019,"Lockett, Tyler",WR,sea,h,sfo,17.1,0.0,dk
5323,17,2019,"Beckham Jr., Odell",WR,cle,a,cin,17.1,5700.0,dk
5711,17,2019,"Lazard, Allen",WR,gnb,a,det,16.9,4000.0,dk
5639,17,2019,"Smith, Tre'Quan",WR,nor,a,car,16.6,3700.0,dk
5258,17,2019,"Robinson, Allen",WR,chi,a,min,16.3,7200.0,dk
5335,17,2019,"Landry, Jarvis",WR,cle,a,cin,16.2,5900.0,dk
5570,17,2019,"Cole, Keelan",WR,jac,h,ind,15.7,3500.0,dk
5677,17,2019,"Zylstra, Brandon",WR,car,h,nor,15.6,3000.0,dk
5089,17,2019,"Jones, Julio",WR,atl,a,tam,14.8,8500.0,dk
5678,17,2019,"Ratley, Damion",WR,cle,a,cin,14.4,3000.0,dk
5376,17,2019,"Cooper, Amari",WR,dal,h,was,13.8,6500.0,dk
5680,17,2019,"Gage, Russell",WR,atl,a,tam,13.8,4400.0,dk
5636,17,2019,"Kirk, Christian",WR,ari,a,lar,13.6,4700.0,dk
5706,17,2019,"Ford, Isaiah",WR,mia,a,nwe,13.5,3700.0,dk
5125,17,2019,"Cobb, Randall",WR,dal,h,was,13.1,3900.0,dk
5654,17,2019,"Carter, DeAndre",WR,hou,h,ten,12.5,3500.0,dk
5339,17,2019,"Wilson, Albert",WR,mia,a,nwe,11.7,4200.0,dk
5640,17,2019,"Hamilton, DaeSean",WR,den,h,oak,11.5,3800.0,dk
5455,17,2019,"Boyd, Tyler",WR,cin,h,cle,10.9,6700.0,dk
5793,17,2019,"Ward, Greg",WR,phi,a,nyg,10.3,4700.0,dk
5554,17,2019,"Golladay, Kenny",WR,det,h,gnb,10.2,6300.0,dk
5151,17,2019,"Hilton, T.Y.",WR,ind,a,jac,10.2,6000.0,dk
5485,17,2019,"Hill, Tyreek",WR,kan,h,lac,10.1,7700.0,dk
5727,17,2019,"Hardman, Mecole",WR,kan,h,lac,10.0,3700.0,dk
5515,17,2019,"Robinson, Demarcus",WR,kan,h,lac,9.4,3200.0,dk
5754,17,2019,"Johnson, Diontae",WR,pit,a,bal,9.4,4800.0,dk
5637,17,2019,"Sutton, Courtland",WR,den,h,oak,9.2,6400.0,dk
5767,17,2019,"Slayton, Darius",WR,nyg,h,phi,9.0,4900.0,dk
5456,17,2019,"Shepard, Sterling",WR,nyg,h,phi,8.9,6200.0,dk
5653,17,2019,"Smith, Vyncint",WR,nyj,a,buf,8.6,3200.0,dk
3501,17,2019,"Fitzgerald, Larry",WR,ari,a,lar,8.5,4500.0,dk
5804,17,2019,"Ridley, Riley",WR,chi,a,min,8.4,3000.0,dk
5550,17,2019,"Davis, Corey",WR,ten,a,hou,8.4,4000.0,dk
3851,17,2019,"Amendola, Danny",WR,det,h,gnb,8.36,4500.0,dk
5459,17,2019,"Thomas, Michael",WR,nor,a,car,7.7,9900.0,dk
5659,17,2019,"Chark, D.J.",WR,jac,h,ind,7.4,5800.0,dk
5255,17,2019,"Cooks, Brandin",WR,lar,h,ari,7.0,4400.0,dk
5387,17,2019,"Hardy, Justin",WR,atl,a,tam,7.0,3000.0,dk
5385,17,2019,"Conley, Chris",WR,jac,h,ind,6.8,4500.0,dk
5724,17,2019,"Harry, N'Keal",WR,nwe,h,mia,6.8,4200.0,dk
5686,17,2019,"Burnett, Deontay",WR,phi,a,nyg,6.8,0.0,dk
5698,17,2019,"Ateman, Marcell",WR,oak,a,den,6.6,3000.0,dk
5803,17,2019,"Hollins, Alexander",WR,min,h,chi,6.6,3000.0,dk
5159,17,2019,"Sanu, Mohamed",WR,nwe,h,mia,6.5,4100.0,dk
5747,17,2019,"Johnson, Olabisi",WR,min,h,chi,6.4,3500.0,dk
5751,17,2019,"Harmon, Kelvin",WR,was,a,dal,6.3,3900.0,dk
5384,17,2019,"Dorsett, Phillip",WR,nwe,h,mia,6.0,3000.0,dk
5558,17,2019,"Ross, John",WR,cin,h,cle,6.0,4500.0,dk
5594,17,2019,"Williams, Mike",WR,lac,a,kan,5.8,5000.0,dk
5786,17,2019,"Mitchell, Steven",WR,hou,h,ten,5.7,3000.0,dk
5574,17,2019,"McKenzie, Isaiah",WR,buf,h,nyj,5.7,3800.0,dk
3826,17,2019,"Edelman, Julian",WR,nwe,h,mia,5.6,7300.0,dk
3983,17,2019,"Sanders, Emmanuel",WR,sfo,a,sea,5.5,0.0,dk
5671,17,2019,"Wims, Javon",WR,chi,a,min,5.3,3000.0,dk
5287,17,2019,"Snead, Willie",WR,bal,h,pit,5.2,3600.0,dk
5587,17,2019,"Johnson, Marcus",WR,ind,a,jac,5.1,3500.0,dk
5416,17,2019,"White, DeAndrew",WR,car,h,nor,5.1,3000.0,dk
5655,17,2019,"Moore, David",WR,sea,h,sfo,5.0,0.0,dk
5502,17,2019,"Anderson, Robby",WR,nyj,a,buf,4.8,5300.0,dk
5511,17,2019,"Allison, Geronimo",WR,gnb,a,det,4.7,3700.0,dk
5690,17,2019,"Watson, Justin",WR,tam,h,atl,4.7,4900.0,dk
5799,17,2019,"Zaccheaus, Olamide",WR,atl,a,tam,4.2,3000.0,dk
5557,17,2019,"Jones, Zay",WR,oak,a,den,4.1,3000.0,dk
5656,17,2019,"Valdes-Scantling, Marquez",WR,gnb,a,det,3.9,3000.0,dk
5730,17,2019,"Brown, Marquise",WR,bal,h,pit,3.5,4700.0,dk
5167,17,2019,"Hogan, Chris",WR,car,h,nor,3.4,3300.0,dk
5462,17,2019,"Cooper, Pharoh",WR,ari,a,lar,3.4,3100.0,dk
5556,17,2019,"Samuel, Curtis",WR,car,h,nor,3.3,4900.0,dk
5268,17,2019,"Latimer, Cody",WR,nyg,h,phi,3.2,3400.0,dk
5758,17,2019,"Lacy, Chris",WR,det,h,gnb,3.2,3000.0,dk
5480,17,2019,"Erickson, Alex",WR,cin,h,cle,3.1,3600.0,dk
5188,17,2019,"Wright, Jarius",WR,car,h,nor,3.0,3500.0,dk
5675,17,2019,"Hodge, KhaDarel",WR,cle,a,cin,2.9,3000.0,dk
5805,17,2019,"Gafford, Rico",WR,oak,a,den,2.7,3000.0,dk
5553,17,2019,"Smith-Schuster, JuJu",WR,pit,a,bal,2.6,5500.0,dk
5647,17,2019,"Pascal, Zach",WR,ind,a,jac,2.4,4800.0,dk
5651,17,2019,"Patrick, Tim",WR,den,h,oak,2.4,4000.0,dk
5461,17,2019,"Sharpe, Tajae",WR,ten,a,hou,2.3,4300.0,dk
5812,17,2019,"Sims, Cam",WR,was,a,dal,2.2,3000.0,dk
5641,17,2019,"Berrios, Braxton",WR,nyj,a,buf,2.1,3000.0,dk
5817,17,2019,"Ursua, John",WR,sea,h,sfo,2.1,,dk
3670,17,2019,"Ginn Jr., Ted",WR,nor,a,car,2.0,4000.0,dk
5252,17,2019,"Watkins, Sammy",WR,kan,h,lac,1.8,4500.0,dk
5704,17,2019,"Kumerow, Jake",WR,gnb,a,det,1.7,3500.0,dk
5670,17,2019,"Coutee, Keke",WR,hou,h,ten,1.7,3300.0,dk
5814,17,2019,"Scott, Jaleel",WR,bal,h,pit,1.6,3000.0,dk
5097,17,2019,"Inman, Dontrelle",WR,ind,a,jac,1.6,3300.0,dk
5632,17,2019,"Miller, Anthony",WR,chi,a,min,1.5,5800.0,dk
5208,17,2019,"Patterson, Cordarrelle",WR,chi,a,min,1.4,3000.0,dk
5816,17,2019,"Grayson, Cyril",WR,tam,h,atl,1.3,3000.0,dk
5760,17,2019,"Harris, Deonte",WR,nor,a,car,1.3,3300.0,dk
5199,17,2019,"Austin, Tavon",WR,dal,h,was,1.1,3100.0,dk
2958,17,2019,"Thomas, De'Anthony",WR,bal,h,pit,0.1,3000.0,dk
5748,17,2019,"Boykin, Miles",WR,bal,h,pit,0.0,3000.0,dk
5578,17,2019,"Hollins, Mack",WR,mia,a,nwe,0.0,3000.0,dk
5759,17,2019,"Pringle, Byron",WR,kan,h,lac,0.0,3000.0,dk
5408,17,2019,"Roberts, Seth",WR,bal,h,pit,0.0,3900.0,dk
5797,17,2019,"Bryant, Ventell",WR,dal,h,was,0.0,3000.0,dk
5432,17,2019,"Williams, Tyrell",WR,oak,a,den,0.0,4600.0,dk
5784,17,2019,"Board, C.J.",WR,jac,h,ind,0.0,3000.0,dk
5479,17,2019,"Moore, Chris",WR,bal,h,pit,0.0,3000.0,dk
5699,17,2019,"Sherfield, Trent",WR,ari,a,lar,0.0,3000.0,dk
5599,17,2019,"Malone, Josh",WR,nyj,a,buf,0.0,3000.0,dk
5503,17,2019,"Thomas, Mike",WR,lar,h,ari,0.0,3000.0,dk
5769,17,2019,"Davis, Robert",WR,phi,a,nyg,0.0,3600.0,dk
5781,17,2019,"Moore, Jason",WR,lac,a,kan,0.0,3000.0,dk
5775,17,2019,"Brown, Fred",WR,den,h,oak,0.0,3000.0,dk
5750,17,2019,"Cain, Deon",WR,pit,a,bal,0.0,3000.0,dk
5635,17,2019,"Washington, James",WR,pit,a,bal,0.0,4600.0,dk
5453,17,2019,"Treadwell, Laquon",WR,min,h,chi,0.0,3000.0,dk
5790,17,2019,"Blake, Christian",WR,atl,a,tam,0.0,3000.0,dk
5649,17,2019,"Foster, Robert",WR,buf,h,nyj,0.0,3000.0,dk
5773,17,2019,"Patton, Andre",WR,lac,a,kan,0.0,3000.0,dk
3760,17,2019,"Slater, Matthew",WR,nwe,h,mia,0.0,3000.0,dk
5732,17,2019,"Arcega-Whiteside, JJ",WR,phi,a,nyg,0.0,3700.0,dk
5491,17,2019,"Holton, Johnny",WR,pit,a,bal,0.0,3000.0,dk
5582,17,2019,"Reynolds, Josh",WR,lar,h,ari,0.0,3200.0,dk
5518,17,2019,"Core, Cody",WR,nyg,h,phi,0.0,3000.0,dk
5734,17,2019,"Isabella, Andy",WR,ari,a,lar,0.0,3000.0,dk
5795,17,2019,"Scott, Da'Mari",WR,nyg,h,phi,0.0,3000.0,dk
5749,17,2019,"Meyers, Jakobi",WR,nwe,h,mia,0.0,3300.0,dk
5798,17,2019,"Dulin, Ashton",WR,ind,a,jac,0.0,3000.0,dk
5802,17,2019,"Webster, Nsimba",WR,lar,h,ari,0.0,3000.0,dk
5809,17,2019,"Fulgham, Travis",WR,det,h,gnb,0.0,3000.0,dk
5498,17,2019,"Davis, Trevor",WR,mia,a,nwe,0.0,3000.0,dk
5765,17,2019,"Spencer, Diontae",WR,den,h,oak,-0.8,3000.0,dk
4680,17,2019,"Higbee, Tyler",TE,lar,h,ari,22.4,5600.0,dk
5419,17,2019,"Waller, Darren",TE,oak,a,den,19.7,5400.0,dk
4770,17,2019,"Smith, Kaden",TE,nyg,h,phi,17.8,3700.0,dk
4741,17,2019,"Arnold, Dan",TE,ari,a,lar,17.6,2600.0,dk
4703,17,2019,"Kittle, George",TE,sfo,a,sea,16.3,0.0,dk
4675,17,2019,"Henry, Hunter",TE,lac,a,kan,15.2,4500.0,dk
4693,17,2019,"Perkins, Joshua",TE,phi,a,nyg,15.0,2500.0,dk
4656,17,2019,"Uzomah, C.J.",TE,cin,h,cle,13.5,2700.0,dk
4719,17,2019,"Gesicki, Mike",TE,mia,a,nwe,13.4,4000.0,dk
4752,17,2019,"Sweeney, Tommy",TE,buf,h,nyj,12.6,2500.0,dk
4437,17,2019,"Cook, Jared",TE,nor,a,car,12.4,5200.0,dk
4677,17,2019,"Hooper, Austin",TE,atl,a,tam,11.5,5800.0,dk
4725,17,2019,"Goedert, Dallas",TE,phi,a,nyg,10.5,4900.0,dk
4729,17,2019,"Akins, Jordan",TE,hou,h,ten,10.4,2700.0,dk
4767,17,2019,"Hentges, Hale",TE,was,a,dal,10.2,2700.0,dk
4669,17,2019,"Pruitt, MyCole",TE,ten,a,hou,9.3,2500.0,dk
4492,17,2019,"Graham, Jimmy",TE,gnb,a,det,8.9,3300.0,dk
4761,17,2019,"Beck, Andrew",TE,den,h,oak,8.8,2500.0,dk
4648,17,2019,"Brate, Cameron",TE,tam,h,atl,7.2,3200.0,dk
4586,17,2019,"Hill, Josh",TE,nor,a,car,6.5,3500.0,dk
4707,17,2019,"Hollister, Jacob",TE,sea,h,sfo,6.5,0.0,dk
4262,17,2019,"Witten, Jason",TE,dal,h,was,6.4,3900.0,dk
5436,17,2019,"Brown, Daniel",TE,nyj,a,buf,6.2,2600.0,dk
4720,17,2019,"Hurst, Hayden",TE,bal,h,pit,5.5,3200.0,dk
4568,17,2019,"Eifert, Tyler",TE,cin,h,cle,5.4,3400.0,dk
4582,17,2019,"Kelce, Travis",TE,kan,h,lac,5.4,7000.0,dk
4714,17,2019,"Sprinkle, Jeremy",TE,was,a,dal,4.8,2600.0,dk
4572,17,2019,"McDonald, Vance",TE,pit,a,bal,3.9,2900.0,dk
4650,17,2019,"Williams, Maxx",TE,ari,a,lar,3.3,2500.0,dk
4368,17,2019,"Olsen, Greg",TE,car,h,nor,3.2,3400.0,dk
4744,17,2019,"Tonyan, Robert",TE,gnb,a,det,2.9,2500.0,dk
4653,17,2019,"James, Jesse",TE,det,h,gnb,2.5,2500.0,dk
1463,17,2019,"Thomas, Logan",TE,det,h,gnb,2.5,2600.0,dk
4736,17,2019,"Alie-Cox, Mo",TE,ind,a,jac,2.5,2500.0,dk
4324,17,2019,"Lewis, Marcedes",TE,gnb,a,det,2.2,2500.0,dk
4730,17,2019,"Thomas, Ian",TE,car,h,nor,2.2,2800.0,dk
4757,17,2019,"Smith Jr., Irv",TE,min,h,chi,2.1,2800.0,dk
4726,17,2019,"Saubert, Eric",TE,chi,a,min,2.0,2500.0,dk
4532,17,2019,"Stocker, Luke",TE,atl,a,tam,2.0,2500.0,dk
4762,17,2019,"Fumagalli, Troy",TE,den,h,oak,1.9,2500.0,dk
4732,17,2019,"Conklin, Tyler",TE,min,h,chi,1.9,2500.0,dk
4731,17,2019,"Thomas, Jordan",TE,hou,h,ten,1.8,2500.0,dk
4737,17,2019,"Smythe, Durham",TE,mia,a,nwe,1.8,2500.0,dk
4594,17,2019,"Doyle, Jack",TE,ind,a,jac,1.6,4100.0,dk
4660,17,2019,"Boyle, Nick",TE,bal,h,pit,1.6,3400.0,dk
4777,17,2019,"Jones, Charles",TE,jac,h,ind,1.5,2500.0,dk
4738,17,2019,"Firkser, Anthony",TE,ten,a,hou,1.5,2500.0,dk
4652,17,2019,"Kroft, Tyler",TE,buf,h,nyj,1.5,2600.0,dk
4740,17,2019,"Swoopes, Tyrone",TE,sea,h,sfo,1.5,0.0,dk
4599,17,2019,"Carrier, Derek",TE,oak,a,den,1.4,2500.0,dk
4292,17,2019,"Watson, Ben",TE,nwe,h,mia,1.4,2700.0,dk
4748,17,2019,"Fant, Noah",TE,den,h,oak,1.4,3600.0,dk
4690,17,2019,"DeValve, Seth",TE,jac,h,ind,1.4,2600.0,dk
4747,17,2019,"Mundt, Johnny",TE,lar,h,ari,1.2,2500.0,dk
4666,17,2019,"Bell, Blake",TE,kan,h,lac,1.1,2500.0,dk
4706,17,2019,"Smith, Jonnu",TE,ten,a,hou,0.7,4200.0,dk
4712,17,2019,"Seals-Jones, Ricky",TE,cle,a,cin,0.0,2800.0,dk
4768,17,2019,"Hudson, Tanner",TE,tam,h,atl,0.0,2500.0,dk
4391,17,2019,"Harris, Clark",TE,cin,h,cle,0.0,2500.0,dk
4705,17,2019,"Everett, Gerald",TE,lar,h,ari,0.0,3500.0,dk
4774,17,2019,"Nauta, Isaac",TE,det,h,gnb,0.0,2500.0,dk
4537,17,2019,"Rudolph, Kyle",TE,min,h,chi,0.0,3800.0,dk
4733,17,2019,"Jarwin, Blake",TE,dal,h,was,0.0,2900.0,dk
4697,17,2019,"Manhertz, Chris",TE,car,h,nor,0.0,2500.0,dk
4765,17,2019,"Graham, Jaeden",TE,atl,a,tam,0.0,2500.0,dk
4609,17,2019,"Fells, Darren",TE,hou,h,ten,0.0,3100.0,dk
4759,17,2019,"Winchester, James",TE,kan,h,lac,0.0,2500.0,dk
4711,17,2019,"Carter, Cethan",TE,cin,h,cle,0.0,2500.0,dk
4742,17,2019,"Schultz, Dalton",TE,dal,h,was,0.0,2500.0,dk
4704,17,2019,"Tomlinson, Eric",TE,oak,a,den,0.0,2500.0,dk
4642,17,2019,"Harris, Demetrius",TE,cle,a,cin,0.0,2700.0,dk
4676,17,2019,"Heuerman, Jeff",TE,den,h,oak,0.0,2500.0,dk
4542,17,2019,"Green, Virgil",TE,lac,a,kan,0.0,2500.0,dk
4538,17,2019,"Kendricks, Lance",TE,lac,a,kan,0.0,2500.0,dk
4535,17,2019,"Smith, Lee",TE,buf,h,nyj,0.0,2500.0,dk
4763,17,2019,"Holtz, J.P.",TE,chi,a,min,0.0,2500.0,dk
4674,17,2019,"LaCosse, Matt",TE,nwe,h,mia,0.0,2600.0,dk
4700,17,2019,"Howard, O.J.",TE,tam,h,atl,0.0,4300.0,dk
4689,17,2019,"Koyack, Ben",TE,jac,h,ind,0.0,2500.0,dk
4702,17,2019,"Njoku, David",TE,cle,a,cin,0.0,3500.0,dk
4771,17,2019,"Horsted, Jesper",TE,chi,a,min,0.0,2500.0,dk
4688,17,2019,"Vannett, Nick",TE,pit,a,bal,0.0,2800.0,dk
4769,17,2019,"Carlson, Stephen",TE,cle,a,cin,0.0,2500.0,dk
4773,17,2019,"Sternberger, Jace",TE,gnb,a,det,0.0,2500.0,dk
4758,17,2019,"Wesco, Trevon",TE,nyj,a,buf,0.0,2500.0,dk
7019,17,2019,New Orleans,Def,nor,a,car,18.0,4000.0,dk
7003,17,2019,Baltimore,Def,bal,h,pit,18.0,3100.0,dk
7029,17,2019,Tampa Bay,Def,tam,h,atl,14.0,3100.0,dk
7014,17,2019,Jacksonville,Def,jac,h,ind,14.0,2600.0,dk
7021,17,2019,New York J,Def,nyj,a,buf,14.0,2700.0,dk
7002,17,2019,Atlanta,Def,atl,a,tam,14.0,3400.0,dk
7015,17,2019,Kansas City,Def,kan,h,lac,13.0,3700.0,dk
7007,17,2019,Cincinnati,Def,cin,h,cle,12.0,2900.0,dk
7016,17,2019,Miami,Def,mia,a,nwe,11.0,1800.0,dk
7025,17,2019,LA Rams,Def,lar,h,ari,11.0,3200.0,dk
7023,17,2019,Philadelphia,Def,phi,a,nyg,9.0,3500.0,dk
7006,17,2019,Chicago,Def,chi,a,min,9.0,2100.0,dk
7004,17,2019,Buffalo,Def,buf,h,nyj,8.0,3800.0,dk
7024,17,2019,Pittsburgh,Def,pit,a,bal,8.0,3000.0,dk
7009,17,2019,Dallas,Def,dal,h,was,7.0,3300.0,dk
7017,17,2019,Minnesota,Def,min,h,chi,7.0,2900.0,dk
7030,17,2019,Tennessee,Def,ten,a,hou,7.0,2800.0,dk
7010,17,2019,Denver,Def,den,h,oak,5.0,3300.0,dk
7022,17,2019,Oakland,Def,oak,a,den,5.0,2500.0,dk
7012,17,2019,Green Bay,Def,gnb,a,det,4.0,3000.0,dk
7013,17,2019,Indianapolis,Def,ind,a,jac,4.0,3200.0,dk
7011,17,2019,Detroit,Def,det,h,gnb,3.0,2000.0,dk
7008,17,2019,Cleveland,Def,cle,a,cin,2.0,3600.0,dk
7028,17,2019,Seattle,Def,sea,h,sfo,2.0,0.0,dk
7018,17,2019,New England,Def,nwe,h,mia,2.0,4300.0,dk
7027,17,2019,San Francisco,Def,sfo,a,sea,1.0,0.0,dk
7031,17,2019,Washington,Def,was,a,dal,1.0,2200.0,dk
7026,17,2019,LA Chargers,Def,lac,a,kan,1.0,1900.0,dk
7001,17,2019,Arizona,Def,ari,a,lar,0.0,2400.0,dk
7020,17,2019,New York G,Def,nyg,h,phi,0.0,2300.0,dk
7005,17,2019,Carolina,Def,car,h,nor,-3.0,2000.0,dk
7032,17,2019,Houston,Def,hou,h,ten,-4.0,2800.0,dk
