gid,week,year,player_name,position,team_name,home_or_away,opponent_name,points,salary,dfs_site
1242,1,2018,"Fitzpatrick, Ryan",QB,tam,a,nor,45.28,5000.0,dk
1151,1,2018,"Brees, Drew",QB,nor,h,tam,34.56,6800.0,dk
1231,1,2018,"Rivers, Philip",QB,lac,h,kan,32.96,6400.0,dk
1523,1,2018,"Mahomes II, Patrick",QB,kan,a,lac,28.34,6000.0,dk
1435,1,2018,"Keenum, Case",QB,den,h,sea,25.16,5100.0,dk
1252,1,2018,"Rodgers, Aaron",QB,gnb,h,chi,24.94,7500.0,dk
1400,1,2018,"Taylor, Tyrod",QB,cle,h,pit,24.58,5400.0,dk
1409,1,2018,"Luck, Andrew",QB,ind,h,cin,23.46,6100.0,dk
1412,1,2018,"Wilson, Russell",QB,sea,a,den,22.42,6200.0,dk
1131,1,2018,"Brady, Tom",QB,nwe,h,hou,22.28,7200.0,dk
1302,1,2018,"Flacco, Joe",QB,bal,h,buf,21.74,4900.0,dk
1415,1,2018,"Cousins, Kirk",QB,min,h,sfo,20.36,6500.0,dk
1254,1,2018,"Smith, Alex",QB,was,a,ari,19.6,5600.0,dk
1378,1,2018,"Newton, Cam",QB,car,h,dal,18.24,6900.0,dk
1403,1,2018,"Dalton, Andy",QB,cin,a,ind,17.52,5800.0,dk
1490,1,2018,"Goff, Jared",QB,lar,a,oak,17.22,6700.0,dk
1232,1,2018,"Roethlisberger, Ben",QB,pit,a,cle,17.0,6600.0,dk
1410,1,2018,"Tannehill, Ryan",QB,mia,h,ten,15.6,5300.0,dk
1519,1,2018,"Trubisky, Mitchell",QB,chi,a,gnb,15.04,5600.0,dk
1524,1,2018,"Darnold, Sam",QB,nyj,a,det,14.82,5400.0,dk
1442,1,2018,"Bortles, Blake",QB,jac,a,nyg,14.24,5600.0,dk
1518,1,2018,"Watson, Deshaun",QB,hou,a,nwe,13.04,6700.0,dk
1441,1,2018,"Carr, Derek",QB,oak,h,lar,12.22,6000.0,dk
1340,1,2018,"Stafford, Matthew",QB,det,h,nyj,12.04,6500.0,dk
1452,1,2018,"Garoppolo, Jimmy",QB,sfo,a,min,12.04,5700.0,dk
1301,1,2018,"Ryan, Matt",QB,atl,a,phi,9.84,6300.0,dk
1501,1,2018,"Prescott, Dak",QB,dal,a,car,9.7,5500.0,dk
1225,1,2018,"Manning, Eli",QB,nyg,h,jac,8.16,4700.0,dk
1413,1,2018,"Foles, Nick",QB,phi,h,atl,6.08,5900.0,dk
1529,1,2018,"Allen, Josh",QB,buf,a,bal,5.56,4400.0,dk
1527,1,2018,"Jackson, Lamar",QB,bal,h,buf,4.86,4600.0,dk
1344,1,2018,"Bradford, Sam",QB,ari,h,was,4.82,5200.0,dk
1381,1,2018,"Gabbert, Blaine",QB,ten,a,mia,3.68,4500.0,dk
1466,1,2018,"Mariota, Marcus",QB,ten,a,mia,3.62,6300.0,dk
1517,1,2018,"Kizer, DeShone",QB,gnb,h,chi,0.2,4500.0,dk
1530,1,2018,"Hill, Taysom",QB,nor,h,tam,0.0,4400.0,dk
5071,1,2018,"Webb, Joe",QB,hou,a,nwe,0.0,4000.0,dk
1241,1,2018,"Cassel, Matt",QB,det,h,nyj,-0.54,4600.0,dk
1522,1,2018,"Peterman, Nathan",QB,buf,a,bal,-0.94,4200.0,dk
5562,1,2018,"Kamara, Alvin",RB,nor,h,tam,46.1,8500.0,dk
5537,1,2018,"Conner, James",RB,pit,a,cle,38.2,4500.0,dk
2991,1,2018,"Gordon, Melvin",RB,lac,h,kan,30.6,6800.0,dk
2992,1,2018,"Gurley, Todd",RB,lar,a,oak,26.7,9300.0,dk
5535,1,2018,"Mixon, Joe",RB,cin,a,ind,25.9,6100.0,dk
2969,1,2018,"Crowell, Isaiah",RB,nyj,a,det,25.2,4900.0,dk
2915,1,2018,"Thompson, Chris",RB,was,a,ari,24.8,4700.0,dk
5614,1,2018,"Barkley, Saquon",RB,nyg,h,jac,23.8,6700.0,dk
2553,1,2018,"Peterson, Adrian",RB,was,a,ari,23.6,4700.0,dk
5575,1,2018,"Ekeler, Austin",RB,lac,h,kan,23.6,4400.0,dk
2816,1,2018,"Lewis, Dion",RB,ten,a,mia,22.0,4900.0,dk
2998,1,2018,"Ajayi, Jay",RB,phi,h,atl,20.2,5500.0,dk
5630,1,2018,"Lindsay, Phillip",RB,den,h,sea,18.2,3000.0,dk
5395,1,2018,"Johnson, David",RB,ari,h,was,17.7,8800.0,dk
5444,1,2018,"Elliott, Ezekiel",RB,dal,a,car,17.6,7700.0,dk
5490,1,2018,"Richard, Jalen",RB,oak,h,lar,16.9,3200.0,dk
2993,1,2018,"Yeldon, T.J.",RB,jac,a,nyg,15.9,4900.0,dk
5447,1,2018,"Howard, Jordan",RB,chi,a,gnb,15.7,6300.0,dk
2954,1,2018,"White, James",RB,nwe,h,hou,15.6,4000.0,dk
5536,1,2018,"McCaffrey, Christian",RB,car,h,dal,14.5,6400.0,dk
5559,1,2018,"Cook, Dalvin",RB,min,h,sfo,14.5,6200.0,dk
5370,1,2018,"Allen, Javorius",RB,bal,h,buf,14.2,4200.0,dk
2933,1,2018,"Hyde, Carlos",RB,cle,h,pit,13.5,4500.0,dk
2552,1,2018,"Lynch, Marshawn",RB,oak,h,lar,12.9,5100.0,dk
5623,1,2018,"Hines, Nyheim",RB,ind,h,cin,12.2,4000.0,dk
2859,1,2018,"Miller, Lamar",RB,hou,a,nwe,11.9,5200.0,dk
2994,1,2018,"Coleman, Tevin",RB,atl,a,phi,11.5,4400.0,dk
2822,1,2018,"Sherman, Anthony",RB,kan,a,lac,10.6,3000.0,dk
5469,1,2018,"Dixon, Kenneth",RB,bal,h,buf,10.4,3900.0,dk
5565,1,2018,"Carson, Chris",RB,sea,a,den,9.9,4500.0,dk
5446,1,2018,"Drake, Kenyan",RB,mia,h,ten,9.6,5900.0,dk
2960,1,2018,"Blue, Alfred",RB,hou,a,nwe,9.6,4000.0,dk
5625,1,2018,"Wilkins, Jordan",RB,ind,h,cin,9.1,3700.0,dk
5619,1,2018,"Edmonds, Chase",RB,ari,h,was,8.8,4500.0,dk
5534,1,2018,"Fournette, Leonard",RB,jac,a,nyg,8.5,7100.0,dk
2907,1,2018,"Riddick, Theo",RB,det,h,nyj,8.5,4200.0,dk
5618,1,2018,"Penny, Rashaad",RB,sea,a,den,8.3,4800.0,dk
2930,1,2018,"Freeman, Devonta",RB,atl,a,phi,8.0,6600.0,dk
2890,1,2018,"Burkhead, Rex",RB,nwe,h,hou,7.9,4200.0,dk
5450,1,2018,"Collins, Alex",RB,bal,h,buf,7.9,5600.0,dk
2819,1,2018,"Powell, Bilal",RB,nyj,a,det,7.5,4700.0,dk
2484,1,2018,"Sproles, Darren",RB,phi,h,atl,7.2,3800.0,dk
5564,1,2018,"Cohen, Tarik",RB,chi,a,gnb,7.1,5800.0,dk
5620,1,2018,"Freeman, Royce",RB,den,h,sea,7.1,4500.0,dk
5507,1,2018,"Barber, Peyton",RB,tam,a,nor,6.9,4100.0,dk
5621,1,2018,"Johnson, Kerryon",RB,det,h,nyj,6.7,4400.0,dk
2908,1,2018,"Juszczyk, Kyle",RB,sfo,a,min,6.6,3000.0,dk
2825,1,2018,"Develin, James",RB,nwe,h,hou,6.2,3000.0,dk
5567,1,2018,"Breida, Matt",RB,sfo,a,min,6.1,4600.0,dk
5644,1,2018,"Armah, Alex",RB,car,h,dal,6.1,3000.0,dk
2467,1,2018,"Gore, Frank",RB,mia,h,ten,6.1,3700.0,dk
2914,1,2018,"Ware, Spencer",RB,kan,a,lac,5.0,4500.0,dk
5560,1,2018,"Hunt, Kareem",RB,kan,a,lac,4.9,6900.0,dk
5392,1,2018,"Montgomery, Ty",RB,gnb,h,chi,4.8,3700.0,dk
5541,1,2018,"Williams, Jamaal",RB,gnb,h,chi,4.7,6000.0,dk
5441,1,2018,"Brown, Malcolm",RB,lar,a,oak,4.3,3000.0,dk
2899,1,2018,"Murray, Latavius",RB,min,h,sfo,4.2,4800.0,dk
2928,1,2018,"Hill, Jeremy",RB,nwe,h,hou,4.1,3300.0,dk
5445,1,2018,"Henry, Derrick",RB,ten,a,mia,4.1,5400.0,dk
2858,1,2018,"Martin, Doug",RB,oak,h,lar,3.7,3900.0,dk
2924,1,2018,"Anderson, C.J.",RB,car,h,dal,3.5,4200.0,dk
5468,1,2018,"Booker, Devontae",RB,den,h,sea,3.5,4600.0,dk
2997,1,2018,"Johnson, Duke",RB,cle,h,pit,3.5,4700.0,dk
5396,1,2018,"Murphy, Marcus",RB,buf,a,bal,3.1,3000.0,dk
2707,1,2018,"McCoy, LeSean",RB,buf,a,bal,3.1,6000.0,dk
5657,1,2018,"Cannon, Trenton",RB,nyj,a,det,3.1,3000.0,dk
2871,1,2018,"Morris, Alfred",RB,sfo,a,min,2.8,3600.0,dk
5547,1,2018,"Gallman, Wayne",RB,nyg,h,jac,2.8,3800.0,dk
5583,1,2018,"Clement, Corey",RB,phi,h,atl,2.6,3600.0,dk
5470,1,2018,"Ervin, Tyler",RB,hou,a,nwe,2.2,3000.0,dk
5622,1,2018,"Chubb, Nick",RB,cle,h,pit,2.1,4100.0,dk
2889,1,2018,"Bernard, Giovani",RB,cin,a,ind,1.9,4400.0,dk
5596,1,2018,"Madden, Tre",RB,sea,a,den,1.7,3000.0,dk
5415,1,2018,"Burton, Michael",RB,chi,a,gnb,1.6,3000.0,dk
2818,1,2018,"Rodgers, Jacquizz",RB,tam,a,nor,1.3,3600.0,dk
2898,1,2018,"Michael, Christine",RB,ind,h,cin,0.9,3000.0,dk
2612,1,2018,"Stewart, Jonathan",RB,nyg,h,jac,0.8,4000.0,dk
5493,1,2018,"Kelley, Rob",RB,was,a,ari,0.7,3500.0,dk
5643,1,2018,"Wilson, Shaun",RB,tam,a,nor,0.6,3000.0,dk
3191,1,2018,"Smith, Rod",RB,dal,a,car,0.5,4600.0,dk
5405,1,2018,"Grant, Corey",RB,jac,a,nyg,0.3,4000.0,dk
2741,1,2018,"Ivory, Chris",RB,buf,a,bal,0.3,4900.0,dk
5504,1,2018,"Watt, Derek",RB,lac,h,kan,0.1,3000.0,dk
5414,1,2018,"Mostert, Raheem",RB,sfo,a,min,0.0,3000.0,dk
5581,1,2018,"Ham, C.J.",RB,min,h,sfo,0.0,3000.0,dk
5473,1,2018,"Smallwood, Wendell",RB,phi,h,atl,0.0,3000.0,dk
2912,1,2018,"Line, Zach",RB,nor,h,tam,0.0,3000.0,dk
2957,1,2018,"Williams, Damien",RB,kan,a,lac,0.0,3000.0,dk
2911,1,2018,"Cunningham, Benny",RB,chi,a,gnb,0.0,3400.0,dk
2974,1,2018,"Perry, Senorise",RB,mia,h,ten,0.0,3000.0,dk
2829,1,2018,"Ridley, Stevan",RB,pit,a,cle,0.0,3500.0,dk
2910,1,2018,"Bohanon, Tommy",RB,jac,a,nyg,0.0,3000.0,dk
2874,1,2018,"Bolden, Brandon",RB,mia,h,ten,0.0,3000.0,dk
5492,1,2018,"Smith, Keith",RB,oak,h,lar,0.0,3000.0,dk
5403,1,2018,"Nix, Roosevelt",RB,pit,a,cle,0.0,3000.0,dk
2820,1,2018,"Jones, Taiwan",RB,buf,a,bal,0.0,3000.0,dk
5448,1,2018,"Prosise, C.J.",RB,sea,a,den,0.0,3300.0,dk
2805,1,2018,"DiMarco, Patrick",RB,buf,a,bal,0.0,3000.0,dk
5451,1,2018,"Williams, Jonathan",RB,nor,h,tam,0.0,4000.0,dk
2909,1,2018,"Coleman, Derrick",RB,ari,h,was,0.0,3000.0,dk
5482,1,2018,"Janovich, Andy",RB,den,h,sea,0.0,3000.0,dk
2959,1,2018,"Fluellen, David",RB,ten,a,mia,0.0,3000.0,dk
2913,1,2018,"Olawale, Jamize",RB,dal,a,car,0.0,3000.0,dk
2894,1,2018,"Gillislee, Mike",RB,nor,h,tam,-0.1,3400.0,dk
2721,1,2018,"Blount, LeGarrette",RB,det,h,nyj,-0.3,4600.0,dk
5485,1,2018,"Hill, Tyreek",WR,kan,a,lac,45.3,6500.0,dk
5459,1,2018,"Thomas, Michael",WR,nor,h,tam,42.0,7800.0,dk
3770,1,2018,"Jackson, DeSean",WR,tam,a,nor,34.6,4600.0,dk
3983,1,2018,"Sanders, Emmanuel",WR,den,h,sea,32.5,5000.0,dk
5125,1,2018,"Cobb, Randall",WR,gnb,h,chi,32.2,4700.0,dk
5089,1,2018,"Jones, Julio",WR,atl,a,phi,31.0,7600.0,dk
5253,1,2018,"Evans, Mike",WR,tam,a,nor,30.7,6700.0,dk
5212,1,2018,"Stills, Kenny",WR,mia,h,ten,29.6,4700.0,dk
5198,1,2018,"Allen, Keenan",WR,lac,h,kan,27.8,7500.0,dk
5323,1,2018,"Beckham Jr., Odell",WR,nyg,h,jac,25.0,7000.0,dk
3474,1,2018,"Brown, Antonio",WR,pit,a,cle,24.3,8600.0,dk
5554,1,2018,"Golladay, Kenny",WR,det,h,nyj,21.4,4800.0,dk
3995,1,2018,"Tate, Golden",WR,det,h,nyj,20.9,6700.0,dk
5335,1,2018,"Landry, Jarvis",WR,cle,h,pit,20.6,5500.0,dk
3670,1,2018,"Ginn Jr., Ted",WR,nor,h,tam,20.3,4300.0,dk
5091,1,2018,"Green, A.J.",WR,cin,a,ind,20.2,7300.0,dk
5553,1,2018,"Smith-Schuster, JuJu",WR,pit,a,cle,19.9,5900.0,dk
5263,1,2018,"Adams, Davante",WR,gnb,h,chi,19.8,7800.0,dk
5384,1,2018,"Dorsett, Phillip",WR,nwe,h,hou,19.6,3700.0,dk
5333,1,2018,"Thielen, Adam",WR,min,h,sfo,19.2,6900.0,dk
3997,1,2018,"Thomas, Demaryius",WR,den,h,sea,18.3,5700.0,dk
5420,1,2018,"Enunwa, Quincy",WR,nyj,a,det,18.3,4400.0,dk
5511,1,2018,"Allison, Geronimo",WR,gnb,h,chi,17.9,3900.0,dk
5552,1,2018,"Kupp, Cooper",WR,lar,a,oak,17.8,5200.0,dk
5151,1,2018,"Hilton, T.Y.",WR,ind,h,cin,15.6,6800.0,dk
5206,1,2018,"Hopkins, DeAndre",WR,hou,a,nwe,15.1,8300.0,dk
5386,1,2018,"Lockett, Tyler",WR,sea,a,den,14.9,4300.0,dk
5287,1,2018,"Snead, Willie",WR,bal,h,buf,14.9,3700.0,dk
5486,1,2018,"Grant, Jakeem",WR,mia,h,ten,14.8,3400.0,dk
3501,1,2018,"Fitzgerald, Larry",WR,ari,h,was,14.6,6600.0,dk
5163,1,2018,"Beasley, Cole",WR,dal,a,car,14.3,3600.0,dk
5255,1,2018,"Cooks, Brandin",WR,lar,a,oak,14.3,5600.0,dk
5424,1,2018,"Diggs, Stefon",WR,min,h,sfo,14.1,6300.0,dk
5638,1,2018,"Pettis, Dante",WR,sfo,a,min,14.1,3600.0,dk
2580,1,2018,"Grant, Ryan",WR,ind,h,cin,13.9,3900.0,dk
5265,1,2018,"Ellington, Bruce",WR,hou,a,nwe,13.7,3400.0,dk
3627,1,2018,"Marshall, Brandon",WR,sea,a,den,13.6,3700.0,dk
5378,1,2018,"Agholor, Nelson",WR,phi,h,atl,13.5,5900.0,dk
5264,1,2018,"Brown, John",WR,bal,h,buf,13.5,3700.0,dk
5579,1,2018,"Godwin, Chris",WR,tam,a,nor,13.1,4100.0,dk
5594,1,2018,"Williams, Mike",WR,lac,h,kan,13.1,3900.0,dk
3872,1,2018,"Crabtree, Michael",WR,bal,h,buf,12.8,5400.0,dk
5550,1,2018,"Davis, Corey",WR,ten,a,mia,12.2,5600.0,dk
5502,1,2018,"Anderson, Robby",WR,nyj,a,det,10.2,5700.0,dk
5603,1,2018,"Westbrook, Dede",WR,jac,a,nyg,10.1,3900.0,dk
5258,1,2018,"Robinson, Allen",WR,chi,a,gnb,10.1,6300.0,dk
5456,1,2018,"Shepard, Sterling",WR,nyg,h,jac,9.8,4500.0,dk
5168,1,2018,"Jones, Marvin",WR,det,h,nyj,9.4,6500.0,dk
5432,1,2018,"Williams, Tyrell",WR,lac,h,kan,8.8,4200.0,dk
5165,1,2018,"Gordon, Josh",WR,cle,h,pit,8.7,5800.0,dk
5570,1,2018,"Cole, Keelan",WR,jac,a,nyg,8.4,3800.0,dk
1407,1,2018,"Pryor, Terrelle",WR,nyj,a,det,7.9,3400.0,dk
5361,1,2018,"Gabriel, Taylor",WR,chi,a,gnb,7.5,4100.0,dk
5558,1,2018,"Ross, John",WR,cin,a,ind,7.3,3900.0,dk
5217,1,2018,"Woods, Robert",WR,lar,a,oak,7.3,6200.0,dk
2958,1,2018,"Thomas, De'Anthony",WR,kan,a,lac,7.1,3000.0,dk
5381,1,2018,"Funchess, Devin",WR,car,h,dal,7.1,5200.0,dk
5339,1,2018,"Wilson, Albert",WR,mia,h,ten,6.8,3700.0,dk
5571,1,2018,"Taylor, Trent",WR,sfo,a,min,6.8,3600.0,dk
3851,1,2018,"Amendola, Danny",WR,mia,h,ten,6.6,4200.0,dk
5637,1,2018,"Sutton, Courtland",WR,den,h,sea,6.5,3600.0,dk
3978,1,2018,"Roberts, Andre",WR,nyj,a,det,6.2,3000.0,dk
5260,1,2018,"Richardson, Paul",WR,was,a,ari,6.2,3900.0,dk
5410,1,2018,"Crowder, Jamison",WR,was,a,ari,6.2,5000.0,dk
5433,1,2018,"Jennings, Darius",WR,ten,a,mia,6.0,3000.0,dk
5159,1,2018,"Sanu, Mohamed",WR,atl,a,phi,5.8,3800.0,dk
5160,1,2018,"Thompson, Deonte",WR,dal,a,car,5.7,3000.0,dk
5412,1,2018,"Humphries, Adam",WR,tam,a,nor,5.7,3200.0,dk
5455,1,2018,"Boyd, Tyler",WR,cin,a,ind,5.6,3100.0,dk
5557,1,2018,"Jones, Zay",WR,buf,a,bal,5.6,3700.0,dk
5188,1,2018,"Wright, Jarius",WR,car,h,dal,5.3,3300.0,dk
3751,1,2018,"Nelson, Jordy",WR,oak,h,lar,5.3,5100.0,dk
5252,1,2018,"Watkins, Sammy",WR,kan,a,lac,5.1,5100.0,dk
5500,1,2018,"Rogers, Chester",WR,ind,h,cin,4.8,3500.0,dk
5475,1,2018,"Higgins, Rashard",WR,cle,h,pit,4.8,3000.0,dk
3754,1,2018,"Garcon, Pierre",WR,sfo,a,min,4.1,4900.0,dk
5648,1,2018,"Carr, Austin",WR,nor,h,tam,4.0,3000.0,dk
5453,1,2018,"Treadwell, Laquon",WR,min,h,sfo,3.8,3400.0,dk
5632,1,2018,"Miller, Anthony",WR,chi,a,gnb,3.4,4600.0,dk
5341,1,2018,"Hurns, Allen",WR,dal,a,car,3.0,4700.0,dk
5173,1,2018,"Benjamin, Travis",WR,lac,h,kan,3.0,3600.0,dk
5208,1,2018,"Patterson, Cordarrelle",WR,nwe,h,hou,2.9,3500.0,dk
5376,1,2018,"Cooper, Amari",WR,oak,h,lar,2.8,7100.0,dk
5647,1,2018,"Pascal, Zach",WR,ind,h,cin,2.8,3000.0,dk
5461,1,2018,"Sharpe, Tajae",WR,ten,a,mia,2.7,3200.0,dk
5111,1,2018,"Kerley, Jeremy",WR,buf,a,bal,2.7,3700.0,dk
5113,1,2018,"Smith, Torrey",WR,car,h,dal,2.5,3500.0,dk
5385,1,2018,"Conley, Chris",WR,kan,a,lac,2.5,3400.0,dk
5344,1,2018,"Moncrief, Donte",WR,jac,a,nyg,2.4,4000.0,dk
5177,1,2018,"Holmes, Andre",WR,buf,a,bal,2.4,3100.0,dk
5408,1,2018,"Roberts, Seth",WR,oak,h,lar,2.1,3100.0,dk
5167,1,2018,"Hogan, Chris",WR,nwe,h,hou,2.1,6100.0,dk
5460,1,2018,"Doctson, Josh",WR,was,a,ari,2.1,4500.0,dk
5257,1,2018,"Benjamin, Kelvin",WR,buf,a,bal,2.0,5000.0,dk
5654,1,2018,"Carter, DeAndre",WR,phi,h,atl,2.0,3000.0,dk
5634,1,2018,"Gallup, Michael",WR,dal,a,car,1.9,4000.0,dk
5229,1,2018,"Brown, Jaron",WR,sea,a,den,1.7,3300.0,dk
5216,1,2018,"Williams, Terrance",WR,dal,a,car,1.6,3800.0,dk
5458,1,2018,"Jones, T.J.",WR,det,h,nyj,1.6,,dk
5207,1,2018,"Hunter, Justin",WR,pit,a,cle,1.6,3000.0,dk
5479,1,2018,"Moore, Chris",WR,bal,h,buf,1.5,3000.0,dk
5636,1,2018,"Kirk, Christian",WR,ari,h,was,1.4,3700.0,dk
5569,1,2018,"Switzer, Ryan",WR,pit,a,cle,0.8,3000.0,dk
5633,1,2018,"Moore, D.J.",WR,car,h,dal,0.3,4100.0,dk
5199,1,2018,"Austin, Tavon",WR,dal,a,car,0.1,3800.0,dk
5655,1,2018,"Moore, David",WR,sea,a,den,0.0,3000.0,dk
5611,1,2018,"Gibson, Shelton",WR,phi,h,atl,0.0,3000.0,dk
5645,1,2018,"Grant, Janarion",WR,bal,h,buf,0.0,3000.0,dk
5366,1,2018,"Martino, Freddie",WR,tam,a,nor,0.0,3000.0,dk
5640,1,2018,"Hamilton, DaeSean",WR,den,h,sea,0.0,3300.0,dk
3848,1,2018,"Heyward-Bey, Darrius",WR,pit,a,cle,0.0,3100.0,dk
5428,1,2018,"Marquez, Bradley",WR,det,h,nyj,0.0,3000.0,dk
5642,1,2018,"Callaway, Antonio",WR,cle,h,pit,0.0,3100.0,dk
5480,1,2018,"Erickson, Alex",WR,cin,a,ind,0.0,3000.0,dk
5598,1,2018,"Bourne, Kendrick",WR,sfo,a,min,0.0,3000.0,dk
5631,1,2018,"Ridley, Calvin",WR,atl,a,phi,0.0,4000.0,dk
5531,1,2018,"Byrd, Damiere",WR,car,h,dal,0.0,3000.0,dk
5599,1,2018,"Malone, Josh",WR,cin,a,ind,0.0,3000.0,dk
5409,1,2018,"Nelson, J.J.",WR,ari,h,was,0.0,3400.0,dk
5462,1,2018,"Cooper, Pharoh",WR,lar,a,oak,0.0,3000.0,dk
5215,1,2018,"Wheaton, Markus",WR,phi,h,atl,0.0,3000.0,dk
5515,1,2018,"Robinson, Demarcus",WR,kan,a,lac,0.0,3400.0,dk
5205,1,2018,"Goodwin, Marquise",WR,sfo,a,min,0.0,4600.0,dk
5600,1,2018,"Mickens, Jaydon",WR,jac,a,nyg,0.0,3000.0,dk
5182,1,2018,"Matthews, Rishard",WR,ten,a,mia,0.0,4800.0,dk
5268,1,2018,"Latimer, Cody",WR,nyg,h,jac,0.0,3200.0,dk
5506,1,2018,"Peake, Charone",WR,nyj,a,det,0.0,3000.0,dk
5136,1,2018,"Baldwin, Doug",WR,sea,a,den,0.0,6200.0,dk
5555,1,2018,"Taylor, Taywan",WR,ten,a,mia,0.0,3600.0,dk
5653,1,2018,"Smith, Vyncint",WR,hou,a,nwe,0.0,3000.0,dk
5635,1,2018,"Washington, James",WR,pit,a,cle,0.0,4000.0,dk
5496,1,2018,"Lewis, Tommylee",WR,nor,h,tam,0.0,3000.0,dk
5652,1,2018,"Quinn, Trey",WR,was,a,ari,0.0,3000.0,dk
5639,1,2018,"Smith, Tre'Quan",WR,nor,h,tam,0.0,3500.0,dk
5649,1,2018,"Foster, Robert",WR,buf,a,bal,0.0,3000.0,dk
5656,1,2018,"Valdes-Scantling, Marquez",WR,gnb,h,chi,0.0,3000.0,dk
5388,1,2018,"Coates, Sammie",WR,hou,a,nwe,0.0,3000.0,dk
3760,1,2018,"Slater, Matthew",WR,nwe,h,hou,0.0,3000.0,dk
3809,1,2018,"Wallace, Mike",WR,phi,h,atl,0.0,4200.0,dk
5191,1,2018,"Bellamy, Josh",WR,chi,a,gnb,0.0,3500.0,dk
5580,1,2018,"Williams, Chad",WR,ari,h,was,0.0,3200.0,dk
5387,1,2018,"Hardy, Justin",WR,atl,a,phi,0.0,3000.0,dk
5591,1,2018,"Coley, Stacy",WR,min,h,sfo,0.0,3000.0,dk
5651,1,2018,"Patrick, Tim",WR,den,h,sea,0.0,3000.0,dk
5595,1,2018,"Hall, Marvin",WR,atl,a,phi,0.0,3000.0,dk
5377,1,2018,"White, Kevin",WR,chi,a,gnb,0.0,3400.0,dk
5223,1,2018,"Shepard, Russell",WR,nyg,h,jac,0.0,3000.0,dk
5130,1,2018,"Harris, Dwayne",WR,oak,h,lar,0.0,3000.0,dk
5505,1,2018,"McEvoy, Tanner",WR,mia,h,ten,0.0,3000.0,dk
5650,1,2018,"McCarron, Riley",WR,nwe,h,hou,-1.0,3000.0,dk
5430,1,2018,"Clay, Kaelin",WR,nyg,h,jac,-1.0,3000.0,dk
5646,1,2018,"Jones, J.J.",WR,lac,h,kan,-1.0,3000.0,dk
4437,1,2018,"Cook, Jared",TE,oak,h,lar,30.0,3700.0,dk
4494,1,2018,"Gronkowski, Rob",TE,nwe,h,hou,27.3,6900.0,dk
4727,1,2018,"Dissly, Will",TE,sea,a,den,22.5,2500.0,dk
4601,1,2018,"Ebron, Eric",TE,ind,h,cin,15.1,3300.0,dk
4573,1,2018,"Reed, Jordan",TE,was,a,ari,14.8,4000.0,dk
4703,1,2018,"Kittle, George",TE,sfo,a,min,14.0,3300.0,dk
4594,1,2018,"Doyle, Jack",TE,ind,h,cin,12.0,3600.0,dk
4569,1,2018,"Ertz, Zach",TE,phi,h,atl,9.8,6600.0,dk
4360,1,2018,"Walker, Delanie",TE,ten,a,mia,9.2,4900.0,dk
4653,1,2018,"James, Jesse",TE,pit,a,cle,9.0,2700.0,dk
4292,1,2018,"Watson, Ben",TE,nor,h,tam,8.4,3100.0,dk
4537,1,2018,"Rudolph, Kyle",TE,min,h,sfo,8.1,4500.0,dk
4568,1,2018,"Eifert, Tyler",TE,cin,a,ind,7.4,3400.0,dk
4700,1,2018,"Howard, O.J.",TE,tam,a,nor,7.4,3100.0,dk
4660,1,2018,"Boyle, Nick",TE,bal,h,buf,7.0,2500.0,dk
4650,1,2018,"Williams, Maxx",TE,bal,h,buf,6.2,2500.0,dk
4721,1,2018,"Andrews, Mark",TE,bal,h,buf,6.1,2700.0,dk
4684,1,2018,"Sterling, Neal",TE,nyj,a,det,5.7,2500.0,dk
4532,1,2018,"Stocker, Luke",TE,ten,a,mia,5.7,2500.0,dk
4270,1,2018,"Gates, Antonio",TE,lac,h,kan,5.6,2600.0,dk
4602,1,2018,"Seferian-Jenkins, Austin",TE,jac,a,nyg,5.5,3200.0,dk
4677,1,2018,"Hooper, Austin",TE,atl,a,phi,5.4,2900.0,dk
4368,1,2018,"Olsen, Greg",TE,car,h,dal,5.3,5400.0,dk
4712,1,2018,"Seals-Jones, Ricky",TE,ari,h,was,4.9,3000.0,dk
4722,1,2018,"Butt, Jake",TE,den,h,sea,4.9,2700.0,dk
4668,1,2018,"Swaim, Geoff",TE,dal,a,car,4.8,2500.0,dk
4702,1,2018,"Njoku, David",TE,cle,h,pit,4.3,3400.0,dk
4542,1,2018,"Green, Virgil",TE,lac,h,kan,4.1,2700.0,dk
4599,1,2018,"Carrier, Derek",TE,oak,h,lar,4.0,2500.0,dk
4701,1,2018,"Engram, Evan",TE,nyg,h,jac,3.8,4700.0,dk
4728,1,2018,"Croom, Jason",TE,buf,a,bal,3.8,2500.0,dk
4731,1,2018,"Thomas, Jordan",TE,hou,a,nwe,3.7,2500.0,dk
1463,1,2018,"Thomas, Logan",TE,buf,a,bal,3.4,2500.0,dk
4729,1,2018,"Akins, Jordan",TE,hou,a,nwe,3.1,2500.0,dk
4576,1,2018,"Sims, Dion",TE,chi,a,gnb,2.9,2500.0,dk
4492,1,2018,"Graham, Jimmy",TE,gnb,h,chi,2.8,4800.0,dk
4554,1,2018,"Ellison, Rhett",TE,nyg,h,jac,2.6,2500.0,dk
4618,1,2018,"Burton, Trey",TE,chi,a,gnb,2.5,4300.0,dk
4676,1,2018,"Heuerman, Jeff",TE,den,h,sea,2.5,2600.0,dk
4586,1,2018,"Hill, Josh",TE,nor,h,tam,2.5,2700.0,dk
