gid,week,year,player_name,position,team_name,home_or_away,opponent_name,points,salary,dfs_site
4669,1,2019,"Pruitt, MyCole",TE,ten,a,cle,0.0,4000.0,fd
4754,1,2019,"Dillon, Brandon",TE,min,h,atl,0.0,4000.0,fd
4746,1,2019,"Culkin, Sean",TE,lac,h,ind,0.0,4000.0,fd
4577,1,2019,"Toilolo, Levine",TE,sfo,a,tam,0.0,4000.0,fd
4532,1,2019,"Stocker, Luke",TE,atl,a,min,0.0,4000.0,fd
4762,1,2019,"Fumagalli, Troy",TE,den,a,oak,0.0,4000.0,fd
5436,1,2019,"Brown, Daniel",TE,nyj,h,buf,0.0,4500.0,fd
4691,1,2019,"Braunecker, Ben",TE,chi,h,gnb,0.0,4000.0,fd
4737,1,2019,"Smythe, Durham",TE,mia,h,bal,0.0,4000.0,fd
4758,1,2019,"Wesco, Trevon",TE,nyj,h,buf,0.0,4500.0,fd
4745,1,2019,"Dwelley, Ross",TE,sfo,a,tam,0.0,4000.0,fd
6423,1,2019,"Butker, Harrison",PK,kan,a,jac,17.0,,fd
6098,1,2019,"Gostkowski, Stephen",PK,nwe,h,pit,16.0,,fd
6239,1,2019,"Lutz, Wil",PK,nor,h,hou,15.0,,fd
6205,1,2019,"Zuerlein, Greg",PK,lar,a,car,15.0,,fd
6240,1,2019,"Gonzalez, Zane",PK,ari,h,det,14.0,,fd
6224,1,2019,"Santos, Cairo",PK,ten,a,cle,13.0,,fd
6096,1,2019,"Gould, Robbie",PK,sfo,a,tam,12.0,,fd
6437,1,2019,"Slye, Joey",PK,car,h,lar,12.0,,fd
6209,1,2019,"Hopkins, Dustin",PK,was,a,phi,11.0,,fd
6159,1,2019,"Prater, Matt",PK,det,a,ari,11.0,,fd
6206,1,2019,"Tucker, Justin",PK,bal,a,mia,11.0,,fd
6227,1,2019,"McManus, Brandon",PK,den,a,oak,10.0,,fd
6233,1,2019,"Lambo, Josh",PK,jac,h,kan,8.0,,fd
6203,1,2019,"Bullock, Randy",PK,cin,a,sea,8.0,,fd
6422,1,2019,"Elliott, Jake",PK,phi,h,was,6.0,,fd
6427,1,2019,"Sanders, Jason",PK,mia,h,bal,6.0,,fd
6167,1,2019,"Hauschka, Steven",PK,buf,a,nyj,6.0,,fd
6428,1,2019,"Carlson, Daniel",PK,oak,h,den,6.0,,fd
6429,1,2019,"Maher, Brett",PK,dal,h,nyg,5.0,,fd
6242,1,2019,"Rosas, Aldrick",PK,nyg,a,dal,5.0,,fd
6037,1,2019,"Vinatieri, Adam",PK,ind,a,lac,5.0,,fd
6436,1,2019,"Gay, Matt",PK,tam,h,sfo,5.0,,fd
6194,1,2019,"Bailey, Dan",PK,min,h,atl,4.0,,fd
6241,1,2019,"Fairbairn, Ka'imi",PK,hou,a,nor,4.0,,fd
6104,1,2019,"Crosby, Mason",PK,gnb,a,chi,4.0,,fd
6236,1,2019,"Myers, Jason",PK,sea,h,cin,3.0,,fd
6225,1,2019,"Boswell, Chris",PK,pit,a,nwe,3.0,,fd
6433,1,2019,"Pineiro, Eddy",PK,chi,h,gnb,3.0,,fd
6434,1,2019,"Seibert, Austin",PK,cle,h,ten,1.0,,fd
7027,1,2019,San Francisco,Def,sfo,a,tam,27.0,3700.0,fd
7030,1,2019,Tennessee,Def,ten,a,cle,23.0,3700.0,fd
7021,1,2019,New York J,Def,nyj,h,buf,18.0,4200.0,fd
7017,1,2019,Minnesota,Def,min,h,atl,16.0,4300.0,fd
7012,1,2019,Green Bay,Def,gnb,a,chi,14.0,3700.0,fd
7003,1,2019,Baltimore,Def,bal,a,mia,13.0,5000.0,fd
7029,1,2019,Tampa Bay,Def,tam,h,sfo,12.0,3500.0,fd
7028,1,2019,Seattle,Def,sea,h,cin,12.0,4500.0,fd
7004,1,2019,Buffalo,Def,buf,a,nyj,10.0,4000.0,fd
7018,1,2019,New England,Def,nwe,h,pit,10.0,3800.0,fd
7006,1,2019,Chicago,Def,chi,h,gnb,9.0,4500.0,fd
7025,1,2019,LA Rams,Def,lar,a,car,9.0,4400.0,fd
7019,1,2019,New Orleans,Def,nor,h,hou,7.0,4100.0,fd
7011,1,2019,Detroit,Def,det,a,ari,7.0,4100.0,fd
7001,1,2019,Arizona,Def,ari,h,det,7.0,3600.0,fd
7013,1,2019,Indianapolis,Def,ind,a,lac,7.0,3600.0,fd
7007,1,2019,Cincinnati,Def,cin,a,sea,6.0,3100.0,fd
7009,1,2019,Dallas,Def,dal,h,nyg,6.0,4700.0,fd
7015,1,2019,Kansas City,Def,kan,a,jac,5.0,3900.0,fd
7022,1,2019,Oakland,Def,oak,h,den,4.0,3600.0,fd
7005,1,2019,Carolina,Def,car,h,lar,4.0,3500.0,fd
7032,1,2019,Houston,Def,hou,a,nor,2.0,3800.0,fd
7026,1,2019,LA Chargers,Def,lac,h,ind,2.0,4000.0,fd
7023,1,2019,Philadelphia,Def,phi,h,was,1.0,4600.0,fd
7010,1,2019,Denver,Def,den,a,oak,0.0,4500.0,fd
7008,1,2019,Cleveland,Def,cle,h,ten,0.0,4300.0,fd
7002,1,2019,Atlanta,Def,atl,a,min,0.0,3500.0,fd
7031,1,2019,Washington,Def,was,a,phi,0.0,3500.0,fd
7024,1,2019,Pittsburgh,Def,pit,a,nwe,0.0,3500.0,fd
7016,1,2019,Miami,Def,mia,h,bal,-3.0,3000.0,fd
7014,1,2019,Jacksonville,Def,jac,h,kan,-4.0,3900.0,fd
7020,1,2019,New York G,Def,nyg,a,dal,-4.0,3400.0,fd
1232,2,2018,"Roethlisberger, Ben",QB,pit,h,kan,38.98,7600.0,fd
1523,2,2018,"Mahomes II, Patrick",QB,kan,a,pit,38.84,7500.0,fd
1415,2,2018,"Cousins, Kirk",QB,min,a,gnb,34.5,7500.0,fd
1442,2,2018,"Bortles, Blake",QB,jac,h,nwe,33.58,6500.0,fd
1301,2,2018,"Ryan, Matt",QB,atl,h,car,31.68,7100.0,fd
1242,2,2018,"Fitzpatrick, Ryan",QB,tam,h,phi,30.98,6800.0,fd
1378,2,2018,"Newton, Cam",QB,car,a,atl,28.6,8200.0,fd
1403,2,2018,"Dalton, Andy",QB,cin,h,bal,26.6,6900.0,fd
1340,2,2018,"Stafford, Matthew",QB,det,a,sfo,24.68,7700.0,fd
1518,2,2018,"Watson, Deshaun",QB,hou,a,ten,23.8,7400.0,fd
1231,2,2018,"Rivers, Philip",QB,lac,a,buf,22.74,7400.0,fd
1302,2,2018,"Flacco, Joe",QB,bal,a,cin,19.84,6600.0,fd
1490,2,2018,"Goff, Jared",QB,lar,h,ari,19.36,7400.0,fd
1151,2,2018,"Brees, Drew",QB,nor,h,cle,17.62,8800.0,fd
1410,2,2018,"Tannehill, Ryan",QB,mia,a,nyj,17.12,6200.0,fd
1452,2,2018,"Garoppolo, Jimmy",QB,sfo,h,det,16.64,7300.0,fd
1519,2,2018,"Trubisky, Mitchell",QB,chi,h,sea,16.4,6500.0,fd
1131,2,2018,"Brady, Tom",QB,nwe,a,jac,16.36,8500.0,fd
1252,2,2018,"Rodgers, Aaron",QB,gnb,h,min,16.04,8700.0,fd
1412,2,2018,"Wilson, Russell",QB,sea,a,chi,15.74,7800.0,fd
1413,2,2018,"Foles, Nick",QB,phi,a,tam,15.66,7300.0,fd
1441,2,2018,"Carr, Derek",QB,oak,a,den,15.52,6600.0,fd
1435,2,2018,"Keenum, Case",QB,den,h,oak,15.48,6700.0,fd
1524,2,2018,"Darnold, Sam",QB,nyj,h,mia,15.46,6600.0,fd
1400,2,2018,"Taylor, Tyrod",QB,cle,a,nor,15.44,6600.0,fd
1529,2,2018,"Allen, Josh",QB,buf,h,lac,15.0,6100.0,fd
1501,2,2018,"Prescott, Dak",QB,dal,h,nyg,14.9,6800.0,fd
1225,2,2018,"Manning, Eli",QB,nyg,a,dal,13.56,6500.0,fd
1409,2,2018,"Luck, Andrew",QB,ind,a,was,13.36,7500.0,fd
1254,2,2018,"Smith, Alex",QB,was,h,ind,13.08,7100.0,fd
1381,2,2018,"Gabbert, Blaine",QB,ten,h,hou,8.88,6200.0,fd
1344,2,2018,"Bradford, Sam",QB,ari,a,lar,2.6,6300.0,fd
1527,2,2018,"Jackson, Lamar",QB,bal,a,cin,0.6,6100.0,fd
1530,2,2018,"Hill, Taysom",QB,nor,h,cle,0.0,6000.0,fd
1504,2,2018,"Allen, Brandon",QB,lar,h,ari,0.0,6000.0,fd
1234,2,2018,"Schaub, Matt",QB,atl,h,car,0.0,6000.0,fd
5071,2,2018,"Webb, Joe",QB,hou,a,ten,0.0,6000.0,fd
1426,2,2018,"Smith, Geno",QB,lac,a,buf,-0.1,6000.0,fd
2992,2,2018,"Gurley, Todd",RB,lar,h,ari,30.8,8900.0,fd
2991,2,2018,"Gordon, Melvin",RB,lac,a,buf,27.6,8200.0,fd
5567,2,2018,"Breida, Matt",RB,sfo,h,det,23.4,6100.0,fd
5536,2,2018,"McCaffrey, Christian",RB,car,a,atl,20.9,7400.0,fd
5614,2,2018,"Barkley, Saquon",RB,nyg,a,dal,17.8,7900.0,fd
5444,2,2018,"Elliott, Ezekiel",RB,dal,h,nyg,17.2,8100.0,fd
5537,2,2018,"Conner, James",RB,pit,h,kan,17.0,7000.0,fd
5583,2,2018,"Clement, Corey",RB,phi,a,tam,17.0,5000.0,fd
2819,2,2018,"Powell, Bilal",RB,nyj,h,mia,16.5,6200.0,fd
2915,2,2018,"Thompson, Chris",RB,was,h,ind,15.8,6200.0,fd
5446,2,2018,"Drake, Kenyan",RB,mia,a,nyj,15.0,6600.0,fd
5562,2,2018,"Kamara, Alvin",RB,nor,h,cle,14.9,9000.0,fd
5560,2,2018,"Hunt, Kareem",RB,kan,a,pit,14.5,7800.0,fd
2994,2,2018,"Coleman, Tevin",RB,atl,h,car,14.5,5900.0,fd
2552,2,2018,"Lynch, Marshawn",RB,oak,a,den,13.8,6300.0,fd
5370,2,2018,"Allen, Javorius",RB,bal,a,cin,12.9,4900.0,fd
2954,2,2018,"White, James",RB,nwe,a,jac,11.9,5900.0,fd
5630,2,2018,"Lindsay, Phillip",RB,den,h,oak,11.6,4900.0,fd
2933,2,2018,"Hyde, Carlos",RB,cle,a,nor,11.5,6300.0,fd
5575,2,2018,"Ekeler, Austin",RB,lac,a,buf,11.3,5600.0,fd
5559,2,2018,"Cook, Dalvin",RB,min,a,gnb,10.5,6500.0,fd
5450,2,2018,"Collins, Alex",RB,bal,a,cin,10.5,6000.0,fd
2741,2,2018,"Ivory, Chris",RB,buf,h,lac,10.2,5000.0,fd
5405,2,2018,"Grant, Corey",RB,jac,h,nwe,9.9,4800.0,fd
2998,2,2018,"Ajayi, Jay",RB,phi,a,tam,9.2,6800.0,fd
2907,2,2018,"Riddick, Theo",RB,det,a,sfo,9.2,5400.0,fd
5535,2,2018,"Mixon, Joe",RB,cin,h,bal,9.2,7100.0,fd
5621,2,2018,"Johnson, Kerryon",RB,det,a,sfo,9.1,6100.0,fd
2871,2,2018,"Morris, Alfred",RB,sfo,h,det,9.0,5800.0,fd
2707,2,2018,"McCoy, LeSean",RB,buf,h,lac,8.8,6800.0,fd
5620,2,2018,"Freeman, Royce",RB,den,h,oak,8.8,6000.0,fd
5541,2,2018,"Williams, Jamaal",RB,gnb,h,min,8.6,6100.0,fd
5447,2,2018,"Howard, Jordan",RB,chi,h,sea,8.3,7400.0,fd
2993,2,2018,"Yeldon, T.J.",RB,jac,h,nwe,8.1,6200.0,fd
2859,2,2018,"Miller, Lamar",RB,hou,a,ten,8.0,6800.0,fd
5625,2,2018,"Wilkins, Jordan",RB,ind,a,was,7.4,6000.0,fd
5623,2,2018,"Hines, Nyheim",RB,ind,a,was,7.0,5500.0,fd
5441,2,2018,"Brown, Malcolm",RB,lar,h,ari,6.6,5000.0,fd
2553,2,2018,"Peterson, Adrian",RB,was,h,ind,6.5,6700.0,fd
2889,2,2018,"Bernard, Giovani",RB,cin,h,bal,6.2,5200.0,fd
5445,2,2018,"Henry, Derrick",RB,ten,h,hou,5.92,6200.0,fd
5658,2,2018,"Smith, Ito",RB,atl,h,car,5.9,4500.0,fd
5395,2,2018,"Johnson, David",RB,ari,a,lar,5.6,8400.0,fd
2818,2,2018,"Rodgers, Jacquizz",RB,tam,h,phi,5.1,4500.0,fd
2969,2,2018,"Crowell, Isaiah",RB,nyj,h,mia,4.9,6400.0,fd
2467,2,2018,"Gore, Frank",RB,mia,a,nyj,4.9,5300.0,fd
2816,2,2018,"Lewis, Dion",RB,ten,h,hou,4.8,6500.0,fd
5615,2,2018,"Michel, Sony",RB,nwe,a,jac,4.6,5600.0,fd
5619,2,2018,"Edmonds, Chase",RB,ari,a,lar,4.5,5000.0,fd
5392,2,2018,"Montgomery, Ty",RB,gnb,h,min,4.5,5700.0,fd
5548,2,2018,"Mack, Marlon",RB,ind,a,was,4.1,6000.0,fd
2721,2,2018,"Blount, LeGarrette",RB,det,a,sfo,4.0,5300.0,fd
5448,2,2018,"Prosise, C.J.",RB,sea,a,chi,3.7,4600.0,fd
2960,2,2018,"Blue, Alfred",RB,hou,a,ten,3.6,5200.0,fd
5507,2,2018,"Barber, Peyton",RB,tam,h,phi,3.4,6200.0,fd
2924,2,2018,"Anderson, C.J.",RB,car,a,atl,3.1,5300.0,fd
5564,2,2018,"Cohen, Tarik",RB,chi,h,sea,3.0,5600.0,fd
5618,2,2018,"Penny, Rashaad",RB,sea,a,chi,3.0,5800.0,fd
2805,2,2018,"DiMarco, Patrick",RB,buf,h,lac,2.9,4500.0,fd
2858,2,2018,"Martin, Doug",RB,oak,a,den,2.9,5100.0,fd
2908,2,2018,"Juszczyk, Kyle",RB,sfo,h,det,2.8,4500.0,fd
5565,2,2018,"Carson, Chris",RB,sea,a,chi,2.4,5900.0,fd
5403,2,2018,"Nix, Roosevelt",RB,pit,h,kan,2.4,4500.0,fd
2890,2,2018,"Burkhead, Rex",RB,nwe,a,jac,2.2,6300.0,fd
5492,2,2018,"Smith, Keith",RB,oak,a,den,2.2,4500.0,fd
2997,2,2018,"Johnson, Duke",RB,cle,a,nor,2.0,5200.0,fd
2899,2,2018,"Murray, Latavius",RB,min,a,gnb,1.9,5500.0,fd
5396,2,2018,"Murphy, Marcus",RB,buf,h,lac,1.8,4500.0,fd
2894,2,2018,"Gillislee, Mike",RB,nor,h,cle,1.8,4600.0,fd
5547,2,2018,"Gallman, Wayne",RB,nyg,a,dal,1.8,4600.0,fd
5468,2,2018,"Booker, Devontae",RB,den,h,oak,1.7,5200.0,fd
5482,2,2018,"Janovich, Andy",RB,den,h,oak,1.6,4500.0,fd
5473,2,2018,"Smallwood, Wendell",RB,phi,a,tam,1.5,4500.0,fd
5622,2,2018,"Chubb, Nick",RB,cle,a,nor,1.4,5200.0,fd
2829,2,2018,"Ridley, Stevan",RB,pit,h,kan,1.2,4500.0,fd
2912,2,2018,"Line, Zach",RB,nor,h,cle,0.9,4500.0,fd
5643,2,2018,"Wilson, Shaun",RB,tam,h,phi,0.9,4500.0,fd
5320,2,2018,"Davis, Mike",RB,sea,a,chi,0.7,4500.0,fd
2957,2,2018,"Williams, Damien",RB,kan,a,pit,0.7,4500.0,fd
5581,2,2018,"Ham, C.J.",RB,min,a,gnb,0.5,4500.0,fd
5522,2,2018,"Wilds, Brandon",RB,ari,a,lar,0.4,4500.0,fd
5644,2,2018,"Armah, Alex",RB,car,a,atl,0.4,4500.0,fd
2914,2,2018,"Ware, Spencer",RB,kan,a,pit,0.3,5200.0,fd
5490,2,2018,"Richard, Jalen",RB,oak,a,den,0.3,4600.0,fd
2612,2,2018,"Stewart, Jonathan",RB,nyg,a,dal,0.1,4700.0,fd
2909,2,2018,"Coleman, Derrick",RB,ari,a,lar,0.1,4500.0,fd
5493,2,2018,"Kelley, Rob",RB,was,h,ind,0.1,4500.0,fd
5414,2,2018,"Mostert, Raheem",RB,sfo,h,det,0.0,4500.0,fd
2825,2,2018,"Develin, James",RB,nwe,a,jac,0.0,4500.0,fd
2999,2,2018,"Artis-Payne, Cameron",RB,car,a,atl,0.0,4500.0,fd
5596,2,2018,"Madden, Tre",RB,sea,a,chi,0.0,4500.0,fd
2911,2,2018,"Cunningham, Benny",RB,chi,h,sea,0.0,4500.0,fd
2974,2,2018,"Perry, Senorise",RB,mia,a,nyj,0.0,4500.0,fd
2910,2,2018,"Bohanon, Tommy",RB,jac,h,nwe,0.0,4500.0,fd
2822,2,2018,"Sherman, Anthony",RB,kan,a,pit,0.0,4500.0,fd
2874,2,2018,"Bolden, Brandon",RB,mia,a,nyj,0.0,4700.0,fd
5660,2,2018,"Newsome, Detrez",RB,lac,a,buf,0.0,4500.0,fd
5504,2,2018,"Watt, Derek",RB,lac,a,buf,0.0,4500.0,fd
5470,2,2018,"Ervin, Tyler",RB,hou,a,ten,0.0,4500.0,fd
5568,2,2018,"Davis, Justin",RB,lar,h,ari,0.0,4500.0,fd
2820,2,2018,"Jones, Taiwan",RB,buf,h,lac,0.0,4500.0,fd
3191,2,2018,"Smith, Rod",RB,dal,h,nyg,0.0,5000.0,fd
4723,2,2018,"Smith, Shane",RB,nyg,a,dal,0.0,4000.0,fd
2959,2,2018,"Fluellen, David",RB,ten,h,hou,0.0,4500.0,fd
5626,2,2018,"Logan, T.J.",RB,ari,a,lar,0.0,4500.0,fd
2913,2,2018,"Olawale, Jamize",RB,dal,h,nyg,0.0,4500.0,fd
5657,2,2018,"Cannon, Trenton",RB,nyj,h,mia,0.0,4500.0,fd
5451,2,2018,"Williams, Jonathan",RB,nor,h,cle,-0.1,4500.0,fd
5424,2,2018,"Diggs, Stefon",WR,min,a,gnb,31.4,7400.0,fd
5091,2,2018,"Green, A.J.",WR,cin,h,bal,27.4,8400.0,fd
5333,2,2018,"Thielen, Adam",WR,min,a,gnb,25.1,7600.0,fd
5459,2,2018,"Thomas, Michael",WR,nor,h,cle,24.9,8800.0,fd
5553,2,2018,"Smith-Schuster, JuJu",WR,pit,h,kan,24.6,7200.0,fd
5454,2,2018,"Fuller, Will",WR,hou,a,ten,21.3,6300.0,fd
5570,2,2018,"Cole, Keelan",WR,jac,h,nwe,21.1,5500.0,fd
3770,2,2018,"Jackson, DeSean",WR,tam,h,phi,20.9,6300.0,fd
5206,2,2018,"Hopkins, DeAndre",WR,hou,a,ten,20.0,8400.0,fd
5255,2,2018,"Cooks, Brandin",WR,lar,h,ari,19.4,7000.0,fd
5378,2,2018,"Agholor, Nelson",WR,phi,a,tam,19.0,6100.0,fd
5455,2,2018,"Boyd, Tyler",WR,cin,h,bal,18.1,4700.0,fd
5554,2,2018,"Golladay, Kenny",WR,det,a,sfo,17.9,5700.0,fd
5151,2,2018,"Hilton, T.Y.",WR,ind,a,was,17.8,7200.0,fd
5167,2,2018,"Hogan, Chris",WR,nwe,a,jac,17.7,6200.0,fd
5485,2,2018,"Hill, Tyreek",WR,kan,a,pit,17.5,8100.0,fd
5253,2,2018,"Evans, Mike",WR,tam,h,phi,17.3,7900.0,fd
5264,2,2018,"Brown, John",WR,bal,a,cin,17.2,5900.0,fd
5376,2,2018,"Cooper, Amari",WR,oak,a,den,16.6,6900.0,fd
5263,2,2018,"Adams, Davante",WR,gnb,h,min,16.4,8100.0,fd
5199,2,2018,"Austin, Tavon",WR,dal,h,nyg,16.4,4500.0,fd
5642,2,2018,"Callaway, Antonio",WR,cle,a,nor,16.3,4500.0,fd
5252,2,2018,"Watkins, Sammy",WR,kan,a,pit,16.1,5800.0,fd
5603,2,2018,"Westbrook, Dede",WR,jac,h,nwe,15.7,5700.0,fd
3995,2,2018,"Tate, Golden",WR,det,a,sfo,15.3,7100.0,fd
5631,2,2018,"Ridley, Calvin",WR,atl,h,car,14.7,5000.0,fd
5188,2,2018,"Wright, Jarius",WR,car,a,atl,14.7,4500.0,fd
5386,2,2018,"Lockett, Tyler",WR,sea,a,chi,14.5,5600.0,fd
5579,2,2018,"Godwin, Chris",WR,tam,h,phi,14.1,6100.0,fd
5168,2,2018,"Jones, Marvin",WR,det,a,sfo,13.4,6800.0,fd
5258,2,2018,"Robinson, Allen",WR,chi,h,sea,13.3,6500.0,fd
5420,2,2018,"Enunwa, Quincy",WR,nyj,h,mia,12.7,5000.0,fd
5633,2,2018,"Moore, D.J.",WR,car,a,atl,12.3,5100.0,fd
5339,2,2018,"Wilson, Albert",WR,mia,a,nyj,12.0,5000.0,fd
5408,2,2018,"Roberts, Seth",WR,oak,a,den,11.8,4500.0,fd
3983,2,2018,"Sanders, Emmanuel",WR,den,h,oak,11.6,6800.0,fd
5344,2,2018,"Moncrief, Donte",WR,jac,h,nwe,11.4,4600.0,fd
5381,2,2018,"Funchess, Devin",WR,car,a,atl,11.2,6000.0,fd
3474,2,2018,"Brown, Antonio",WR,pit,h,kan,11.2,8900.0,fd
5217,2,2018,"Woods, Robert",WR,lar,h,ari,11.1,6500.0,fd
5113,2,2018,"Smith, Torrey",WR,car,a,atl,10.8,4900.0,fd
5555,2,2018,"Taylor, Taywan",WR,ten,h,hou,10.7,4500.0,fd
1407,2,2018,"Pryor, Terrelle",WR,nyj,h,mia,10.4,5200.0,fd
5198,2,2018,"Allen, Keenan",WR,lac,a,buf,9.7,8000.0,fd
5594,2,2018,"Williams, Mike",WR,lac,a,buf,9.7,5400.0,fd
5335,2,2018,"Landry, Jarvis",WR,cle,a,nor,9.4,6700.0,fd
5511,2,2018,"Allison, Geronimo",WR,gnb,h,min,9.4,5000.0,fd
5453,2,2018,"Treadwell, Laquon",WR,min,a,gnb,9.3,4600.0,fd
5552,2,2018,"Kupp, Cooper",WR,lar,h,ari,9.3,6300.0,fd
5257,2,2018,"Benjamin, Kelvin",WR,buf,h,lac,8.9,5400.0,fd
5089,2,2018,"Jones, Julio",WR,atl,h,car,8.9,8500.0,fd
5260,2,2018,"Richardson, Paul",WR,was,h,ind,8.3,5700.0,fd
3872,2,2018,"Crabtree, Michael",WR,bal,a,cin,8.1,6500.0,fd
5632,2,2018,"Miller, Anthony",WR,chi,h,sea,8.1,5400.0,fd
5550,2,2018,"Davis, Corey",WR,ten,h,hou,8.0,6300.0,fd
5635,2,2018,"Washington, James",WR,pit,h,kan,7.9,5100.0,fd
5287,2,2018,"Snead, Willie",WR,bal,a,cin,7.9,5400.0,fd
3754,2,2018,"Garcon, Pierre",WR,sfo,h,det,7.7,5600.0,fd
5557,2,2018,"Jones, Zay",WR,buf,h,lac,7.3,4700.0,fd
5475,2,2018,"Higgins, Rashard",WR,cle,a,nor,7.2,4500.0,fd
5323,2,2018,"Beckham Jr., Odell",WR,nyg,a,dal,7.1,8200.0,fd
5384,2,2018,"Dorsett, Phillip",WR,nwe,a,jac,6.9,6300.0,fd
5598,2,2018,"Bourne, Kendrick",WR,sfo,h,det,6.9,4500.0,fd
5515,2,2018,"Robinson, Demarcus",WR,kan,a,pit,6.8,4600.0,fd
5361,2,2018,"Gabriel, Taylor",WR,chi,h,sea,6.7,5000.0,fd
5385,2,2018,"Conley, Chris",WR,kan,a,pit,6.7,4500.0,fd
3627,2,2018,"Marshall, Brandon",WR,sea,a,chi,6.4,5700.0,fd
5275,2,2018,"Aiken, Kamar",WR,phi,a,tam,6.4,0.0,fd
5432,2,2018,"Williams, Tyrell",WR,lac,a,buf,6.3,5800.0,fd
5265,2,2018,"Ellington, Bruce",WR,hou,a,ten,6.0,4600.0,fd
5460,2,2018,"Doctson, Josh",WR,was,h,ind,5.7,5700.0,fd
3670,2,2018,"Ginn Jr., Ted",WR,nor,h,cle,5.5,6800.0,fd
5160,2,2018,"Thompson, Deonte",WR,dal,h,nyg,5.3,4700.0,fd
3851,2,2018,"Amendola, Danny",WR,mia,a,nyj,5.2,5100.0,fd
5268,2,2018,"Latimer, Cody",WR,nyg,a,dal,5.1,4500.0,fd
5229,2,2018,"Brown, Jaron",WR,sea,a,chi,5.1,4500.0,fd
5367,2,2018,"Bryant, Martavis",WR,oak,a,den,5.0,0.0,fd
5125,2,2018,"Cobb, Randall",WR,gnb,h,min,5.0,6200.0,fd
5636,2,2018,"Kirk, Christian",WR,ari,a,lar,4.7,5400.0,fd
5410,2,2018,"Crowder, Jamison",WR,was,h,ind,4.7,6000.0,fd
3997,2,2018,"Thomas, Demaryius",WR,den,h,oak,4.3,7000.0,fd
3501,2,2018,"Fitzgerald, Larry",WR,ari,a,lar,4.3,7100.0,fd
5486,2,2018,"Grant, Jakeem",WR,mia,a,nyj,4.2,4500.0,fd
2580,2,2018,"Grant, Ryan",WR,ind,a,was,4.0,4900.0,fd
5649,2,2018,"Foster, Robert",WR,buf,h,lac,4.0,4500.0,fd
3751,2,2018,"Nelson, Jordy",WR,oak,a,den,4.0,6000.0,fd
5638,2,2018,"Pettis, Dante",WR,sfo,h,det,4.0,4500.0,fd
5456,2,2018,"Shepard, Sterling",WR,nyg,a,dal,3.9,6000.0,fd
5208,2,2018,"Patterson, Cordarrelle",WR,nwe,a,jac,3.8,4600.0,fd
5595,2,2018,"Hall, Marvin",WR,atl,h,car,3.5,4500.0,fd
5500,2,2018,"Rogers, Chester",WR,ind,a,was,3.2,4900.0,fd
5651,2,2018,"Patrick, Tim",WR,den,h,oak,3.1,4500.0,fd
5212,2,2018,"Stills, Kenny",WR,mia,a,nyj,2.7,6400.0,fd
5159,2,2018,"Sanu, Mohamed",WR,atl,h,car,2.5,5500.0,fd
5569,2,2018,"Switzer, Ryan",WR,pit,h,kan,2.4,4500.0,fd
5163,2,2018,"Beasley, Cole",WR,dal,h,nyg,2.3,5100.0,fd
5639,2,2018,"Smith, Tre'Quan",WR,nor,h,cle,2.3,0.0,fd
5502,2,2018,"Anderson, Robby",WR,nyj,h,mia,2.2,6400.0,fd
5479,2,2018,"Moore, Chris",WR,bal,a,cin,2.1,4500.0,fd
5461,2,2018,"Sharpe, Tajae",WR,ten,h,hou,1.9,4500.0,fd
5182,2,2018,"Matthews, Rishard",WR,ten,h,hou,1.8,6000.0,fd
5216,2,2018,"Williams, Terrance",WR,dal,h,nyg,1.7,5300.0,fd
5637,2,2018,"Sutton, Courtland",WR,den,h,oak,1.4,4700.0,fd
5341,2,2018,"Hurns, Allen",WR,dal,h,nyg,1.4,5400.0,fd
5412,2,2018,"Humphries, Adam",WR,tam,h,phi,1.3,4600.0,fd
5191,2,2018,"Bellamy, Josh",WR,chi,h,sea,1.1,4500.0,fd
5558,2,2018,"Ross, John",WR,cin,h,bal,1.0,5500.0,fd
5634,2,2018,"Gallup, Michael",WR,dal,h,nyg,1.0,5100.0,fd
5656,2,2018,"Valdes-Scantling, Marquez",WR,gnb,h,min,0.8,4500.0,fd
5186,2,2018,"Kearse, Jermaine",WR,nyj,h,mia,0.4,5000.0,fd
5655,2,2018,"Moore, David",WR,sea,a,chi,0.0,4500.0,fd
5611,2,2018,"Gibson, Shelton",WR,phi,a,tam,0.0,4500.0,fd
5645,2,2018,"Grant, Janarion",WR,bal,a,cin,0.0,4500.0,fd
5366,2,2018,"Martino, Freddie",WR,tam,h,phi,0.0,4500.0,fd
5640,2,2018,"Hamilton, DaeSean",WR,den,h,oak,0.0,4500.0,fd
3848,2,2018,"Heyward-Bey, Darrius",WR,pit,h,kan,0.0,4500.0,fd
5648,2,2018,"Carr, Austin",WR,nor,h,cle,0.0,4500.0,fd
5480,2,2018,"Erickson, Alex",WR,cin,h,bal,0.0,4500.0,fd
5599,2,2018,"Malone, Josh",WR,cin,h,bal,0.0,4500.0,fd
5409,2,2018,"Nelson, J.J.",WR,ari,a,lar,0.0,4600.0,fd
5433,2,2018,"Jennings, Darius",WR,ten,h,hou,0.0,4500.0,fd
5399,2,2018,"Davis, Geremy",WR,lac,a,buf,0.0,4500.0,fd
2958,2,2018,"Thomas, De'Anthony",WR,kan,a,pit,0.0,4500.0,fd
5600,2,2018,"Mickens, Jaydon",WR,jac,h,nwe,0.0,4500.0,fd
